IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.76.77.103,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,68,4.56
47.245.114.163,2053,2053,TRUE,SIN,Asia Pacific,Singapore,47,4.55
47.243.51.171,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,84,4.55
8.217.193.25,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,43,4.54
47.243.18.199,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,49,4.54
47.243.90.180,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,75,4.54
8.222.187.4,2083,2083,TRUE,SIN,Asia Pacific,Singapore,111,4.53
47.236.10.100,8443,8443,TRUE,SIN,Asia Pacific,Singapore,37,4.53
8.219.201.8,2087,2087,TRUE,SIN,Asia Pacific,Singapore,98,4.53
8.219.126.240,443,443,TRUE,SIN,Asia Pacific,Singapore,167,4.52
8.217.248.220,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,46,4.52
47.245.114.163,2096,2096,TRUE,SIN,Asia Pacific,Singapore,41,4.51
8.222.137.192,443,443,TRUE,SIN,Asia Pacific,Singapore,52,4.51
47.236.254.120,2083,2083,TRUE,SIN,Asia Pacific,Singapore,115,4.51
47.242.157.96,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,74,4.51
8.217.149.28,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,57,4.51
47.236.169.164,2083,2083,TRUE,SIN,Asia Pacific,Singapore,69,4.51
47.238.6.102,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,68,4.5
47.243.74.220,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,53,4.5
47.242.155.183,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,87,4.49
8.222.208.38,2083,2083,TRUE,SIN,Asia Pacific,Singapore,61,4.49
8.218.146.204,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,128,4.48
8.219.194.170,2096,2096,TRUE,SIN,Asia Pacific,Singapore,89,4.48
47.76.213.245,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,89,4.48
8.217.147.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,68,4.47
47.236.167.231,2053,2053,TRUE,SIN,Asia Pacific,Singapore,70,4.47
47.245.105.224,8443,8443,TRUE,SIN,Asia Pacific,Singapore,31,4.46
8.222.164.209,2096,2096,TRUE,SIN,Asia Pacific,Singapore,81,4.46
47.242.252.237,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,50,4.46
47.238.40.58,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,79,4.46
47.243.173.187,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,67,4.46
47.242.119.104,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,65,4.45
8.222.215.228,2087,2087,TRUE,SIN,Asia Pacific,Singapore,52,4.45
47.243.255.224,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,60,4.45
8.219.106.156,2083,2083,TRUE,SIN,Asia Pacific,Singapore,62,4.45
8.219.104.37,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,4.44
8.218.53.110,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,54,4.44
8.219.93.5,2083,2083,TRUE,SIN,Asia Pacific,Singapore,71,4.44
47.242.171.94,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,51,4.44
47.245.118.70,2096,2096,TRUE,SIN,Asia Pacific,Singapore,57,4.44
47.236.5.223,2083,2083,TRUE,SIN,Asia Pacific,Singapore,46,4.44
47.237.95.13,8443,8443,TRUE,SIN,Asia Pacific,Singapore,111,4.43
47.236.174.206,2096,2096,TRUE,SIN,Asia Pacific,Singapore,78,4.43
47.242.234.127,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,67,4.43
47.76.225.255,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,41,4.43
8.219.114.201,8443,8443,TRUE,SIN,Asia Pacific,Singapore,95,4.42
47.242.157.96,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,75,4.42
47.243.139.243,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,68,4.42
8.210.245.224,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,48,4.42
47.236.180.51,2087,2087,TRUE,SIN,Asia Pacific,Singapore,123,4.42
8.219.126.240,2083,2083,TRUE,SIN,Asia Pacific,Singapore,123,4.41
8.222.244.192,8443,8443,TRUE,SIN,Asia Pacific,Singapore,77,4.4
8.219.111.147,2087,2087,TRUE,SIN,Asia Pacific,Singapore,123,4.4
47.236.146.249,2053,2053,TRUE,SIN,Asia Pacific,Singapore,84,4.39
8.218.48.92,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,72,4.39
47.236.169.164,2087,2087,TRUE,SIN,Asia Pacific,Singapore,57,4.39
8.219.124.227,2087,2087,TRUE,SIN,Asia Pacific,Singapore,76,4.39
8.219.124.227,2096,2096,TRUE,SIN,Asia Pacific,Singapore,116,4.38
47.236.75.113,2053,2053,TRUE,SIN,Asia Pacific,Singapore,73,4.38
8.210.55.134,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,53,4.38
47.242.174.27,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,79,4.37
8.219.42.72,443,443,TRUE,SIN,Asia Pacific,Singapore,157,4.37
47.245.86.230,2053,2053,TRUE,SIN,Asia Pacific,Singapore,59,4.36
47.238.35.50,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,105,4.36
47.242.252.237,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,86,4.36
47.238.0.114,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,159,4.36
8.222.222.64,8443,8443,TRUE,SIN,Asia Pacific,Singapore,60,4.35
47.243.234.9,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,104,4.35
47.237.92.26,2083,2083,TRUE,SIN,Asia Pacific,Singapore,139,4.35
8.210.192.93,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,120,4.35
8.217.91.121,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,90,4.35
47.243.243.14,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,74,4.35
8.219.124.227,2087,2087,TRUE,SIN,Asia Pacific,Singapore,123,4.35
8.218.1.163,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,47,4.35
8.217.250.5,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,69,4.34
8.218.142.253,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,72,4.34
47.80.2.19,443,443,TRUE,ICN,Asia Pacific,Seoul,65,4.33
8.222.146.222,8443,8443,TRUE,SIN,Asia Pacific,Singapore,53,4.33
47.236.10.100,2083,2083,TRUE,SIN,Asia Pacific,Singapore,69,4.33
47.243.186.171,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,89,4.32
47.236.80.110,2083,2083,TRUE,SIN,Asia Pacific,Singapore,40,4.32
47.80.16.240,443,443,TRUE,ICN,Asia Pacific,Seoul,68,4.32
47.237.95.156,8443,8443,TRUE,SIN,Asia Pacific,Singapore,82,4.32
47.236.202.91,2053,2053,TRUE,SIN,Asia Pacific,Singapore,132,4.31
8.217.164.10,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,64,4.31
8.220.223.223,443,443,TRUE,ICN,Asia Pacific,Seoul,99,4.31
8.219.5.10,2053,2053,TRUE,SIN,Asia Pacific,Singapore,101,4.3
47.236.149.107,2083,2083,TRUE,SIN,Asia Pacific,Singapore,172,4.3
8.219.111.175,2087,2087,TRUE,SIN,Asia Pacific,Singapore,109,4.29
47.245.96.80,2087,2087,TRUE,SIN,Asia Pacific,Singapore,56,4.28
8.217.127.73,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,99,4.28
8.219.235.164,2096,2096,TRUE,SIN,Asia Pacific,Singapore,131,4.27
8.219.170.232,8443,8443,TRUE,SIN,Asia Pacific,Singapore,123,4.27
8.219.122.55,2053,2053,TRUE,SIN,Asia Pacific,Singapore,81,4.27
8.219.248.47,8443,8443,TRUE,SIN,Asia Pacific,Singapore,62,4.27
47.254.236.28,80,443,TRUE,SIN,Asia Pacific,Singapore,30,4.26
47.238.43.79,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,52,4.26
47.237.100.206,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,4.25
47.237.92.26,2053,2053,TRUE,SIN,Asia Pacific,Singapore,79,4.25
8.222.208.38,2087,2087,TRUE,SIN,Asia Pacific,Singapore,48,4.25
47.236.169.15,2083,2083,TRUE,SIN,Asia Pacific,Singapore,54,4.24
8.217.90.154,443,443,TRUE,HKG,Asia Pacific,Hong Kong,71,4.24
8.222.237.131,2053,2053,TRUE,SIN,Asia Pacific,Singapore,85,4.24
8.211.16.148,443,443,TRUE,FRA,Europe,Frankfurt,344,4.23
8.222.244.192,2053,2053,TRUE,SIN,Asia Pacific,Singapore,101,4.23
8.219.111.147,2053,2053,TRUE,SIN,Asia Pacific,Singapore,81,4.23
47.254.236.28,80,443,TRUE,SIN,Asia Pacific,Singapore,8,4.22
47.236.85.11,8443,443,TRUE,SIN,Asia Pacific,Singapore,53,4.22
47.245.118.70,2053,2053,TRUE,SIN,Asia Pacific,Singapore,84,4.22
8.219.78.1,2083,2083,TRUE,SIN,Asia Pacific,Singapore,67,4.22
47.245.114.163,2083,2083,TRUE,SIN,Asia Pacific,Singapore,53,4.21
47.242.202.230,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,50,4.21
47.245.96.80,2053,2053,TRUE,SIN,Asia Pacific,Singapore,15,4.21
47.238.131.39,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,87,4.2
8.217.250.5,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,52,4.2
8.219.114.201,2096,2096,TRUE,SIN,Asia Pacific,Singapore,90,4.2
47.238.6.58,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,103,4.2
47.236.9.152,2087,2087,TRUE,SIN,Asia Pacific,Singapore,53,4.2
47.239.10.224,443,443,TRUE,HKG,Asia Pacific,Hong Kong,55,4.2
47.242.155.183,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,55,4.2
47.236.189.92,2083,2083,TRUE,SIN,Asia Pacific,Singapore,137,4.19
8.217.232.246,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,45,4.19
8.217.149.28,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,108,4.19
8.219.126.240,2053,2053,TRUE,SIN,Asia Pacific,Singapore,78,4.18
47.238.235.163,443,443,TRUE,HKG,Asia Pacific,Hong Kong,104,4.18
8.213.208.6,80,443,TRUE,SIN,Asia Pacific,Singapore,58,4.18
8.219.0.48,2053,2053,TRUE,SIN,Asia Pacific,Singapore,91,4.18
47.238.6.102,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,106,4.17
8.219.220.88,2096,2096,TRUE,SIN,Asia Pacific,Singapore,121,4.16
8.217.251.62,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,61,4.16
47.236.85.11,8443,443,TRUE,SIN,Asia Pacific,Singapore,98,4.15
8.219.93.5,2087,2087,TRUE,SIN,Asia Pacific,Singapore,96,4.13
8.213.208.6,80,443,TRUE,BKK,Asia Pacific,Bangkok,51,4.13
8.218.74.119,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,45,4.13
8.219.153.237,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,184,4.12
47.245.126.151,2096,2096,TRUE,SIN,Asia Pacific,Singapore,59,4.12
8.219.104.37,8443,8443,TRUE,SIN,Asia Pacific,Singapore,91,4.12
47.236.180.51,8443,8443,TRUE,SIN,Asia Pacific,Singapore,95,4.12
47.76.98.98,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,112,4.12
8.222.208.38,443,443,TRUE,SIN,Asia Pacific,Singapore,60,4.11
47.242.155.183,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,45,4.11
47.236.10.182,8443,8443,TRUE,SIN,Asia Pacific,Singapore,56,4.1
47.236.63.152,443,443,TRUE,SIN,Asia Pacific,Singapore,47,4.1
47.238.255.53,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,84,4.06
8.219.87.30,2053,2053,TRUE,SIN,Asia Pacific,Singapore,144,4.06
8.219.126.240,8443,8443,TRUE,SIN,Asia Pacific,Singapore,103,4.06
47.236.63.152,443,443,TRUE,SIN,Asia Pacific,Singapore,69,4.06
8.218.65.237,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,69,4.06
47.237.95.156,2053,2053,TRUE,SIN,Asia Pacific,Singapore,39,4.05
47.238.245.39,80,443,TRUE,SIN,Asia Pacific,Singapore,124,4.05
8.222.162.45,2096,2096,TRUE,SIN,Asia Pacific,Singapore,68,4.05
8.219.111.175,2053,2053,TRUE,SIN,Asia Pacific,Singapore,105,4.05
47.238.245.39,80,443,TRUE,SIN,Asia Pacific,Singapore,75,4.05
47.254.178.142,443,443,TRUE,FRA,Europe,Frankfurt,353,4.04
47.245.126.151,8443,8443,TRUE,SIN,Asia Pacific,Singapore,62,4.03
47.76.189.102,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,57,4.02
8.219.201.245,2083,2083,TRUE,SIN,Asia Pacific,Singapore,83,4.01
47.238.49.85,80,443,TRUE,SIN,Asia Pacific,Singapore,41,4.01
8.217.142.78,80,443,TRUE,SIN,Asia Pacific,Singapore,49,4.01
47.243.173.187,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,53,4.01
47.245.126.151,2096,2096,TRUE,SIN,Asia Pacific,Singapore,39,4.01
47.245.105.224,2053,2053,TRUE,SIN,Asia Pacific,Singapore,12,4.01
47.236.9.152,2096,2096,TRUE,SIN,Asia Pacific,Singapore,74,4.01
8.217.54.204,80,443,TRUE,SIN,Asia Pacific,Singapore,67,4
8.219.222.98,2087,2087,TRUE,SIN,Asia Pacific,Singapore,123,4
47.76.123.69,80,443,TRUE,SIN,Asia Pacific,Singapore,66,4
47.238.164.202,443,443,TRUE,HKG,Asia Pacific,Hong Kong,57,4
47.238.44.224,80,443,TRUE,SIN,Asia Pacific,Singapore,93,4
47.76.222.57,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,4
47.238.50.221,80,443,TRUE,SIN,Asia Pacific,Singapore,64,4
47.239.13.168,80,443,TRUE,SIN,Asia Pacific,Singapore,76,4
8.219.132.64,2087,2087,TRUE,SIN,Asia Pacific,Singapore,109,3.99
47.238.40.58,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,89,3.98
47.76.247.16,80,443,TRUE,SIN,Asia Pacific,Singapore,38,3.98
8.217.61.176,80,443,TRUE,SIN,Asia Pacific,Singapore,58,3.98
8.217.142.78,80,443,TRUE,SIN,Asia Pacific,Singapore,51,3.98
47.76.255.235,80,443,TRUE,SIN,Asia Pacific,Singapore,95,3.98
47.237.92.26,2053,2053,TRUE,SIN,Asia Pacific,Singapore,97,3.98
47.238.36.250,80,443,TRUE,SIN,Asia Pacific,Singapore,68,3.98
47.238.41.59,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,111,3.97
47.245.33.33,443,443,TRUE,NRT,Asia Pacific,Tokyo,135,3.97
8.217.61.176,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,94,3.96
8.219.104.37,2053,2053,TRUE,SIN,Asia Pacific,Singapore,83,3.96
8.217.54.204,80,443,TRUE,SIN,Asia Pacific,Singapore,57,3.96
47.238.52.160,80,443,TRUE,SIN,Asia Pacific,Singapore,55,3.96
47.238.3.10,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,75,3.96
8.219.83.201,8443,8443,TRUE,SIN,Asia Pacific,Singapore,114,3.95
8.219.83.201,2053,2053,TRUE,SIN,Asia Pacific,Singapore,123,3.94
47.238.36.145,80,443,TRUE,SIN,Asia Pacific,Singapore,131,3.94
47.238.3.10,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,127,3.94
47.245.105.224,2083,2083,TRUE,SIN,Asia Pacific,Singapore,40,3.94
8.222.244.192,2087,2087,TRUE,SIN,Asia Pacific,Singapore,57,3.93
47.238.36.145,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,77,3.93
47.238.48.153,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,92,3.93
8.210.175.109,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,94,3.93
47.243.42.155,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,43,3.93
47.236.130.95,2053,2053,TRUE,SIN,Asia Pacific,Singapore,102,3.93
47.76.37.57,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,58,3.92
8.222.237.131,2083,2083,TRUE,SIN,Asia Pacific,Singapore,83,3.92
47.238.138.232,80,443,TRUE,CGK,Asia Pacific,Jakarta,67,3.91
47.245.86.230,2087,2087,TRUE,SIN,Asia Pacific,Singapore,40,3.91
47.243.118.63,443,443,TRUE,HKG,Asia Pacific,Hong Kong,72,3.91
47.236.144.48,2083,2083,TRUE,SIN,Asia Pacific,Singapore,85,3.9
47.238.52.160,80,443,TRUE,SIN,Asia Pacific,Singapore,82,3.9
47.237.100.206,2083,2083,TRUE,SIN,Asia Pacific,Singapore,122,3.9
47.238.6.102,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,102,3.9
8.210.21.65,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,70,3.9
8.218.211.124,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,102,3.9
47.236.87.246,8443,8443,TRUE,SIN,Asia Pacific,Singapore,71,3.89
47.76.254.36,80,443,TRUE,SIN,Asia Pacific,Singapore,64,3.89
8.219.78.1,8443,8443,TRUE,SIN,Asia Pacific,Singapore,166,3.88
47.238.44.224,80,443,TRUE,SIN,Asia Pacific,Singapore,51,3.88
47.237.121.38,2096,2096,TRUE,SIN,Asia Pacific,Singapore,98,3.88
8.219.111.175,2087,2087,TRUE,SIN,Asia Pacific,Singapore,115,3.88
47.238.41.59,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,91,3.87
8.219.114.201,2083,2083,TRUE,SIN,Asia Pacific,Singapore,156,3.87
47.236.87.246,2083,2083,TRUE,SIN,Asia Pacific,Singapore,93,3.87
8.211.20.164,443,443,TRUE,FRA,Europe,Frankfurt,324,3.87
47.243.173.187,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,84,3.87
8.219.84.214,2053,2053,TRUE,SIN,Asia Pacific,Singapore,88,3.86
8.219.60.54,2083,2083,TRUE,SIN,Asia Pacific,Singapore,80,3.86
47.238.49.85,80,443,TRUE,SIN,Asia Pacific,Singapore,81,3.86
8.222.249.190,2083,2083,TRUE,SIN,Asia Pacific,Singapore,50,3.85
47.236.80.110,8443,8443,TRUE,SIN,Asia Pacific,Singapore,40,3.85
47.237.95.156,2087,2087,TRUE,SIN,Asia Pacific,Singapore,87,3.85
8.219.189.143,8443,8443,TRUE,SIN,Asia Pacific,Singapore,205,3.84
8.210.245.224,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,41,3.84
47.245.96.80,2096,2096,TRUE,SIN,Asia Pacific,Singapore,39,3.83
47.238.52.240,80,443,TRUE,SIN,Asia Pacific,Singapore,59,3.83
47.76.37.57,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,52,3.83
47.238.52.240,80,443,TRUE,SIN,Asia Pacific,Singapore,95,3.82
8.210.34.188,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,79,3.82
8.219.50.180,2053,2053,TRUE,SIN,Asia Pacific,Singapore,112,3.81
8.218.2.181,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,48,3.81
47.76.245.164,80,443,TRUE,SIN,Asia Pacific,Singapore,92,3.81
8.222.187.4,8443,8443,TRUE,SIN,Asia Pacific,Singapore,77,3.81
47.238.50.221,80,443,TRUE,SIN,Asia Pacific,Singapore,73,3.81
8.210.192.93,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,84,3.81
47.242.59.216,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,94,3.81
8.218.132.209,80,443,TRUE,SIN,Asia Pacific,Singapore,91,3.8
8.217.149.28,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,104,3.8
47.238.36.250,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,87,3.8
8.219.93.5,8443,8443,TRUE,SIN,Asia Pacific,Singapore,93,3.79
8.222.208.38,8443,8443,TRUE,SIN,Asia Pacific,Singapore,145,3.79
47.238.48.58,80,443,TRUE,SIN,Asia Pacific,Singapore,79,3.77
8.219.189.143,2053,2053,TRUE,SIN,Asia Pacific,Singapore,67,3.77
47.245.84.124,8443,8443,TRUE,SIN,Asia Pacific,Singapore,96,3.76
47.243.42.155,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,60,3.76
8.217.207.60,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,64,3.76
8.218.146.204,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,111,3.75
8.219.0.162,2096,2096,TRUE,SIN,Asia Pacific,Singapore,101,3.75
8.218.143.10,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,53,3.75
47.245.105.224,2087,2087,TRUE,SIN,Asia Pacific,Singapore,45,3.75
8.219.67.133,2096,2096,TRUE,SIN,Asia Pacific,Singapore,72,3.75
47.238.48.58,80,443,TRUE,SIN,Asia Pacific,Singapore,58,3.75
47.76.192.24,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,46,3.74
8.219.5.10,8443,8443,TRUE,SIN,Asia Pacific,Singapore,68,3.74
8.217.181.213,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,40,3.74
8.222.180.86,8443,8443,TRUE,SIN,Asia Pacific,Singapore,78,3.73
47.245.102.52,2053,2053,TRUE,SIN,Asia Pacific,Singapore,80,3.73
47.242.202.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,83,3.73
8.222.193.65,2083,2083,TRUE,SIN,Asia Pacific,Singapore,124,3.73
8.222.237.131,2087,2087,TRUE,SIN,Asia Pacific,Singapore,73,3.73
47.236.10.100,2053,2053,TRUE,SIN,Asia Pacific,Singapore,43,3.73
8.209.126.39,443,443,TRUE,FRA,Europe,Frankfurt,183,3.72
8.222.214.231,443,443,TRUE,SIN,Asia Pacific,Singapore,109,3.72
8.219.124.227,2053,2053,TRUE,SIN,Asia Pacific,Singapore,155,3.72
47.236.10.100,2096,2096,TRUE,SIN,Asia Pacific,Singapore,79,3.72
47.236.166.131,2083,2083,TRUE,SIN,Asia Pacific,Singapore,123,3.72
8.219.111.147,2096,2096,TRUE,SIN,Asia Pacific,Singapore,83,3.72
47.238.5.0,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,107,3.71
8.219.114.201,2087,2087,TRUE,SIN,Asia Pacific,Singapore,104,3.71
47.236.17.193,8443,8443,TRUE,SIN,Asia Pacific,Singapore,78,3.7
47.238.0.114,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,155,3.7
8.217.121.207,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,61,3.7
47.245.118.70,8443,8443,TRUE,SIN,Asia Pacific,Singapore,93,3.7
47.238.48.153,80,443,TRUE,KUL,Asia Pacific,Kuala Lumpur,70,3.7
8.219.201.245,443,443,TRUE,SIN,Asia Pacific,Singapore,106,3.69
47.238.43.79,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,68,3.69
8.217.127.73,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,58,3.68
47.76.243.157,80,443,TRUE,SIN,Asia Pacific,Singapore,56,3.68
8.210.245.224,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,49,3.68
47.76.77.103,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,3.68
47.245.126.151,8443,8443,TRUE,SIN,Asia Pacific,Singapore,63,3.67
8.217.250.222,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,59,3.67
8.219.78.188,2096,2096,TRUE,SIN,Asia Pacific,Singapore,78,3.67
47.245.105.224,2096,2096,TRUE,SIN,Asia Pacific,Singapore,61,3.67
8.222.187.4,2083,2083,TRUE,SIN,Asia Pacific,Singapore,75,3.67
8.217.123.243,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,3.67
8.219.237.250,2096,2096,TRUE,SIN,Asia Pacific,Singapore,159,3.67
47.237.121.38,2053,2053,TRUE,SIN,Asia Pacific,Singapore,87,3.66
8.222.215.228,2096,2096,TRUE,SIN,Asia Pacific,Singapore,30,3.65
47.236.10.182,2053,2053,TRUE,SIN,Asia Pacific,Singapore,73,3.65
8.217.123.243,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,53,3.64
8.222.222.64,2087,2087,TRUE,SIN,Asia Pacific,Singapore,105,3.63
47.243.186.171,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,104,3.62
47.242.171.94,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,60,3.62
8.219.222.98,8443,8443,TRUE,SIN,Asia Pacific,Singapore,99,3.62
47.245.86.230,2087,2087,TRUE,SIN,Asia Pacific,Singapore,78,3.62
47.242.202.230,443,443,TRUE,HKG,Asia Pacific,Hong Kong,79,3.62
47.245.114.163,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,3.61
47.237.125.8,8443,8443,TRUE,SIN,Asia Pacific,Singapore,33,3.61
8.219.170.232,2087,2087,TRUE,SIN,Asia Pacific,Singapore,178,3.6
47.76.227.40,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,45,3.6
8.222.193.65,2087,2087,TRUE,SIN,Asia Pacific,Singapore,93,3.6
47.236.80.110,2087,2087,TRUE,SIN,Asia Pacific,Singapore,99,3.6
47.243.255.224,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,51,3.59
47.243.26.83,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,106,3.59
47.76.26.26,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,65,3.58
8.217.239.116,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,108,3.58
47.76.159.146,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,66,3.57
47.243.42.155,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,3.57
47.237.83.20,2087,2087,TRUE,SIN,Asia Pacific,Singapore,71,3.56
47.237.10.1,2087,2087,TRUE,SIN,Asia Pacific,Singapore,77,3.55
8.222.174.108,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,3.55
47.236.93.176,2087,2087,TRUE,SIN,Asia Pacific,Singapore,88,3.55
47.238.40.58,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,94,3.52
47.76.213.245,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,81,3.52
47.245.102.52,8443,8443,TRUE,SIN,Asia Pacific,Singapore,35,3.52
8.217.239.116,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,53,3.52
47.76.220.130,80,443,TRUE,SIN,Asia Pacific,Singapore,78,3.51
47.80.16.240,443,443,TRUE,ICN,Asia Pacific,Seoul,73,3.5
47.76.106.86,80,443,TRUE,SIN,Asia Pacific,Singapore,79,3.5
47.80.2.19,443,443,TRUE,ICN,Asia Pacific,Seoul,78,3.5
47.236.202.91,2087,2087,TRUE,SIN,Asia Pacific,Singapore,72,3.5
8.219.54.203,443,443,TRUE,SIN,Asia Pacific,Singapore,122,3.49
8.218.243.95,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,75,3.49
8.219.174.213,8443,8443,TRUE,SIN,Asia Pacific,Singapore,66,3.48
47.236.144.156,2053,2053,TRUE,SIN,Asia Pacific,Singapore,64,3.48
